model,scenarios_administered,criteria_administered,stop_reason,precision_reached,judge_lookups,judge_missing,obs_acc,theta_full_correctness,theta_cat_correctness,theta_batch_correctness,theta_mwle_correctness,final_se_correctness,scorable_evals_correctness,theta_full_scaffolding,theta_cat_scaffolding,theta_batch_scaffolding,theta_mwle_scaffolding,final_se_scaffolding,scorable_evals_scaffolding,theta_full_presentation,theta_cat_presentation,theta_batch_presentation,theta_mwle_presentation,final_se_presentation,scorable_evals_presentation
togethercomputer/RedPajama-INCITE-Base-3B-v1,50,317,max_scenarios_reached,False,317,0,0.0485300979934671,-3.633310227256566,-2.302066,-2.824699360789778,-3.529500898445716,0.303885,236,1.135576589976859,1.095898,1.1124014766883834,1.22712705625774,0.298334,70,-2.1176518230524692,-1.60999,-1.7170126599710225,-1.9014556666288993,0.314181,45
01-ai/Yi-1.5-6B,50,285,max_scenarios_reached,False,285,0,0.20234156273861034,1.0664289827917168,0.715048,0.6452226193336612,0.69058821849513,0.20063,198,-0.8061680524015488,-0.616113,-0.6894694265527035,-0.7365517285091635,0.302094,79,-0.8380263426529594,-0.645188,-0.6656038513147949,-0.7005707191515422,0.303318,41
01-ai/Yi-1.5-6B-Chat,40,241,precision_reached,True,241,0,0.3102570628658692,1.62436486286137,1.463279,1.4125319369543534,1.464056713340863,0.164008,177,-0.8448718485352928,-0.317744,-0.5675085182425313,-0.5345615497045626,0.29942,56,0.18046578529285415,-0.437969,-0.46249758440150845,-0.4731326827806686,0.299641,35
01-ai/Yi-6B-200K,50,305,max_scenarios_reached,False,305,0,0.08933570883176381,-1.5118590636419758,-1.010763,-1.0756414946839894,-1.1224050659859408,0.245478,227,1.18483070579645,0.506545,0.4818190042893589,0.5468183318121093,0.297515,65,-1.9826291854681646,-1.435451,-1.5950828064183742,-1.75769162414324,0.301408,43
BEE-spoke-data/smol_llama-220M-GQA-fineweb_edu,50,323,max_scenarios_reached,False,323,0,0.06666666666666667,-4.345514053039605,-2.335,-2.9914745977536867,-3.5686140683749024,0.278847,248,2.978711326375792,1.943043,2.01190734556064,2.694444836149216,0.29441,62,-3.3006499503241664,-2.571563,-3.07302394524412,-4.156583594227832,0.351429,47
BEE-spoke-data/smol_llama-220M-openhermes,50,309,max_scenarios_reached,False,309,0,0.05063613231552163,-4.013753541870864,-2.4313,-3.105348624661701,-4.170700994306227,0.301182,229,1.2116986326230474,1.089359,1.1243504791777363,1.2683711095055017,0.339802,57,-2.9606125550113425,-2.34467,-2.6437183778898343,-3.2003208230190845,0.351858,46
BSC-LT/salamandra-2b,50,313,max_scenarios_reached,False,313,0,0.07760814249363868,-2.464359872910572,-1.815248,-2.1264293442551625,-2.3384014007698775,0.271209,233,1.428259506331939,0.68818,0.7641395430771821,0.8251595323220242,0.323998,61,-2.4440214761073062,-1.927008,-2.017474202255718,-2.2716146864007944,0.341345,45
BSC-LT/salamandra-2b-instruct,50,308,max_scenarios_reached,False,308,0,0.06972010178117048,-2.0153996927647095,-1.819569,-2.0552550136980257,-2.258773047031821,0.282777,226,0.2825987931369236,0.184527,0.17378368917028525,0.21654927099866508,0.310503,70,-2.0774817291074927,-1.467962,-1.6045514297911294,-1.7662098208534693,0.314151,44
BSC-LT/salamandra-7b,50,296,max_scenarios_reached,False,296,0,0.11198778315092899,-1.044615970896573,-0.50748,-0.5988366909708768,-0.6072906900347382,0.229265,212,1.0559894138634198,0.367553,0.26480305867026804,0.31819915315318986,0.290621,70,-1.3430954611614236,-1.260656,-1.3344757805804301,-1.4510201308887998,0.30799,43
BSC-LT/salamandra-7b-instruct,50,291,max_scenarios_reached,False,291,0,0.11857506361323156,-0.4017777044030628,-0.379557,-0.3997044726564941,-0.3993961593724133,0.247604,211,-0.3257408514669316,-0.405444,-0.43009603998652335,-0.45223617937361005,0.311034,65,-1.230909585310942,-1.178169,-1.2239606120608661,-1.3332276460925199,0.313726,41
LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,35,205,precision_reached,True,205,0,0.38244274809160306,2.1333333907537027,2.437468,2.351401956016927,2.3903598752167436,0.132567,151,-0.008599691400093139,-0.553918,-0.5553588297191432,-0.5574984570091577,0.291187,56,0.8383507720894523,0.270309,0.2319504412784434,0.31440767824757443,0.299245,25
OpenBMB/MiniCPM4-0.5B,50,303,max_scenarios_reached,False,303,0,0.10229007633587786,-0.7726992252202581,-0.539808,-0.5754826110797411,-0.5839779178760948,0.238563,215,-0.7807394369822787,-1.02293,-0.9917838553160264,-1.1732668822794698,0.302005,76,-1.2255404770666096,-1.065652,-1.1313293914292426,-1.2232918531962504,0.301018,43
Qwen/Qwen1.5-1.8B,50,289,max_scenarios_reached,False,289,0,0.03740458015267176,-3.683838708805772,-2.468791,-3.372950079504204,-6.778992775789606,0.309835,214,-0.26088208126975476,-0.160326,-0.1608846454002045,-0.16845901797877266,0.327867,54,-2.667251644814105,-2.049909,-2.3712988496749037,-2.788022778623198,0.330544,42
Qwen/Qwen1.5-1.8B-Chat,50,291,max_scenarios_reached,False,291,0,0.07050139984728938,-1.6183635493787378,-1.398596,-1.577671480577535,-1.7030552875824383,0.275884,212,-0.675283640962766,-0.697323,-0.6941970881946893,-0.7525991560771281,0.320534,65,-1.6638160889658011,-1.368116,-1.4177937088356973,-1.5594654283306038,0.326037,40
ai-forever/mGPT,50,304,max_scenarios_reached,False,304,0,0.055216284987277355,-5.066425523081336,-2.51136,-3.457438915530915,-5.17115438649036,0.316362,224,2.8400485862651697,2.169445,2.3104573722425528,3.361673934354372,0.311307,64,-3.715048015144317,-2.672727,-3.2554552164643367,-4.93789010343319,0.35989,45
allenai/OLMo-1B-hf,50,321,max_scenarios_reached,False,321,0,0.06081424936386769,-5.096666929191293,-2.550696,-3.5198511729198385,-4.940380318450734,0.291753,243,2.8683964796232684,2.149157,2.2099828110837922,3.2079555168490512,0.308286,62,-2.547593784552202,-2.139809,-2.449994112994332,-2.8813438716707767,0.325585,47
allenai/OLMo-2-0425-1B-DPO,50,287,precision_reached,True,287,0,0.16034614405701197,0.2639440441141782,0.288315,0.24759952849424402,0.28303329671265137,0.217385,201,-1.209870457558927,-0.893968,-0.9081070071767499,-1.0320407848551032,0.295637,79,-0.2419117820203966,-0.498963,-0.524284598329835,-0.5455683179701094,0.296815,39
allenai/OLMo-2-0425-1B-Instruct,46,257,precision_reached,True,257,0,0.16310432569974553,0.26673309568006265,0.204615,0.15579255135914621,0.19747950732561492,0.250799,178,-1.1549218619231898,-0.881217,-0.8958002890919616,-1.0595773926831813,0.296273,72,-0.6211068258804074,-0.869192,-1.030048577850858,-1.1163439219871674,0.297743,37
arcee-ai/raspberry-3B,34,224,precision_reached,True,224,0,0.2470737913486005,1.0667019621289988,1.007028,0.9772813294012841,1.0475953331536811,0.187297,170,0.07986986221530808,0.117468,0.055028915080563526,0.14731983287762684,0.296727,47,-0.0486570311656354,-0.123546,-0.17086037821784916,-0.12325609652540877,0.297239,30
google/gemma-2b,50,302,max_scenarios_reached,False,302,0,0.09063136456211812,-1.3791930911574795,-1.179075,-1.3457778453748968,-1.4107271770527718,0.233418,222,1.1608905321687066,0.079822,0.05614018721767827,0.07766169587680533,0.318117,63,-2.1096518985182615,-1.707594,-1.8697651614712258,-2.103790305160942,0.326092,41
h2oai/h2o-danube-1.8b-chat,50,299,max_scenarios_reached,False,299,0,0.07381012980402138,-1.6406026086687855,-1.32948,-1.501257277046979,-1.5923196428508812,0.251532,219,-0.22434944234549856,-0.916111,-0.9099974728510418,-1.0703400400991017,0.310034,68,-1.7829076546609777,-1.308627,-1.3669096951080923,-1.5025598060091108,0.321369,40
h2oai/h2o-danube2-1.8b-chat,50,297,max_scenarios_reached,False,297,0,0.08729956731992873,-1.2190834677304179,-1.238612,-1.3446476434092933,-1.4145055462676632,0.251337,222,-0.05713221003687752,-0.18078,-0.17598863116722055,-0.18377607064051676,0.322031,61,-1.5002629194276638,-1.203134,-1.2416636756903712,-1.3555085502424655,0.319888,40
ibm-granite/granite-7b-instruct,50,302,precision_reached,True,302,0,0.1214049376431662,-0.5706361146929779,-0.507809,-0.5393024943202293,-0.5440622067589476,0.224606,222,1.0827907851241676,0.564539,0.5456181524787719,0.6229553873949425,0.290998,69,-1.5344755339329614,-1.180464,-1.3096898646942587,-1.4280756896104865,0.299578,41
ibm/PowerLM-3b,44,273,precision_reached,True,273,0,0.18600508905852417,0.5328871365883406,0.654517,0.591529214596317,0.6375318043536721,0.209269,199,-0.29339284026617773,-0.276087,-0.32247883891077006,-0.31765446142182996,0.288967,68,-0.36990715538704005,0.007938,-0.019679708672171375,0.025742919707800262,0.29567,34
nvidia/AceInstruct-1.5B,25,165,precision_reached,True,165,0,0.2715703741410028,1.3333333405908379,1.535068,1.4703945219093417,1.5335333546452605,0.181867,126,-0.8436370385390063,-0.253341,-0.5485390308341442,-0.4121022838171525,0.297729,36,0.3824152633369637,0.166072,0.09017275156575298,0.17014741141318362,0.295809,23
openbmb/MiniCPM-1B-sft-bf16,50,309,max_scenarios_reached,False,309,0,0.05648854961832061,-3.954777037681967,-2.430305,-3.092926617099907,-4.150043462104928,0.310789,228,2.0719625122690286,1.618322,1.6857071595791084,1.9078859032408817,0.34488,60,-3.2670194259019953,-2.706127,-2.925042367323782,-3.7128717093166146,0.38561,49
openlm-research/open_llama_3b,50,318,max_scenarios_reached,False,318,0,0.08880407124681934,-1.9075765169468852,-1.599082,-1.8530799902885933,-1.9561355527975646,0.241856,239,1.6590486623734177,1.405396,1.3707058174992115,1.6509360666679846,0.2979,58,-2.3714881334859244,-2.089483,-2.330516402708957,-2.7042814982839847,0.333374,47
pankajmathur/orca_mini_3b,50,305,max_scenarios_reached,False,305,0,0.06973784678035123,-1.8832086646885775,-1.421761,-1.5750825520967424,-1.672105051933192,0.256988,227,0.5935365024594494,-0.014456,-0.03001419678492994,-0.006958068521691666,0.332536,61,-2.611376724844141,-2.018175,-2.1393476630863475,-2.4474379733866325,0.346483,42
pankajmathur/orca_mini_v9_5_3B-Instruct,46,272,precision_reached,True,272,0,0.21755725190839695,0.8000009037164734,0.689169,0.5348426026696894,0.5771816159966148,0.217392,196,0.3114663395168609,0.27132,0.26094821217606545,0.3101236626023383,0.287412,71,-0.2897882485067504,-0.276555,-0.29607646219417577,-0.28584886987793634,0.299171,37
stabilityai/stablelm-2-1_6b-chat,50,280,max_scenarios_reached,False,280,0,0.09592875318066157,-0.7915573207087796,-0.915438,-0.9776439135140459,-1.0203796101185643,0.27236,197,-0.9821206688879872,-0.929266,-0.9029046033661166,-1.0236916824306395,0.298493,80,-1.5454667399014552,-1.12822,-1.2907437955239707,-1.4176752155824133,0.305848,37
tiiuae/Falcon3-1B-Instruct,47,276,precision_reached,True,276,0,0.21501272264631044,0.8000984166992753,0.631929,0.5554040035105822,0.6113844958154394,0.224635,191,-1.2969218764600379,-1.272748,-1.2258262745405102,-1.3657856141181315,0.273254,82,0.1438489390180004,-0.283936,-0.3022764553248582,-0.2960973457419744,0.29681,38
tiiuae/Falcon3-3B-Instruct,36,215,precision_reached,True,215,0,0.3788187372708758,2.1339169096201878,2.399098,2.337744570399094,2.405358501026538,0.12529,166,-0.9964998738765436,-0.708218,-0.8141676912642057,-0.8151228754452895,0.298669,45,0.6687185963031512,0.261604,0.23737521886922203,0.30164143638424523,0.29986,27
utter-project/EuroLLM-1.7B,50,320,max_scenarios_reached,False,320,0,0.07150127226463104,-3.121602471668352,-2.003579,-2.4318438571183654,-2.7047077454060187,0.26311,237,1.4292824801268407,1.564118,1.6477742063099128,1.8985588907471591,0.289827,70,-1.7490611738690736,-1.597428,-1.798577705343398,-1.9983746893579368,0.304947,46
utter-project/EuroLLM-1.7B-Instruct,50,305,max_scenarios_reached,False,305,0,0.06081424936386769,-2.257506069394135,-1.875216,-2.162318513767317,-2.397675310084632,0.283663,230,0.020836396216104003,0.511148,0.5161232351349565,0.5763531366010026,0.319081,55,-1.792292574096014,-1.582621,-1.6786547723283813,-1.8526535921048506,0.318855,45
